issf_core_id,geographic_scope_type,year,selected_theme_issue_id,theme_issue_value_id,theme_issue_id,theme_issue_category,country,region
850,Local,2007,4297,125,182,Social/Cultural,Brazil,Latin America & The Caribbean
850,Local,2007,4298,127,182,Social/Cultural,Brazil,Latin America & The Caribbean
850,Local,2007,4299,128,182,Social/Cultural,Brazil,Latin America & The Caribbean
850,Local,2007,4300,128,182,Social/Cultural,Brazil,Latin America & The Caribbean
850,Local,2007,4301,133,182,Social/Cultural,Brazil,Latin America & The Caribbean
850,Local,2007,4302,141,183,Governance,Brazil,Latin America & The Caribbean
850,Local,2007,4303,141,183,Governance,Brazil,Latin America & The Caribbean
854,Local,2009,4314,115,181,Ecological,France,Europe
854,Local,2009,4315,143,183,Governance,France,Europe
854,Local,2009,4316,141,183,Governance,France,Europe
856,Local,2001,4319,115,181,Ecological,Romania,Europe
856,Local,2001,4320,121,181,Ecological,Romania,Europe
856,Local,2001,4321,137,183,Governance,Romania,Europe
856,Local,2001,4322,141,183,Governance,Romania,Europe
861,National,1999,4346,112,180,Economic,South Africa,Africa
861,National,1999,4347,137,183,Governance,South Africa,Africa
864,Local,2000,4362,112,180,Economic,South Africa,Africa
864,Local,2000,4363,120,181,Ecological,South Africa,Africa
864,Local,2000,4364,128,182,Social/Cultural,South Africa,Africa
864,Local,2000,4365,138,183,Governance,South Africa,Africa
864,Local,2000,4366,143,183,Governance,South Africa,Africa
864,Local,2000,4367,141,183,Governance,South Africa,Africa
864,Local,2000,4368,142,183,Governance,South Africa,Africa
868,Local,2000,4381,122,181,Ecological,Ghana,Africa
868,Local,2000,4382,118,181,Ecological,Ghana,Africa
868,Local,2000,4383,117,181,Ecological,Ghana,Africa
868,Local,2000,4384,127,182,Social/Cultural,Ghana,Africa
868,Local,2000,4385,138,183,Governance,Ghana,Africa
875,Sub-national,2010,4410,119,181,Ecological,Croatia,Europe
875,Sub-national,2010,4411,128,182,Social/Cultural,Croatia,Europe
875,Sub-national,2010,4412,127,182,Social/Cultural,Croatia,Europe
877,Local,2009,4424,102,180,Economic,South Africa,Africa
877,Local,2009,4425,117,181,Ecological,South Africa,Africa
877,Local,2009,4426,117,181,Ecological,South Africa,Africa
877,Local,2009,4427,120,181,Ecological,South Africa,Africa
877,Local,2009,4428,128,182,Social/Cultural,South Africa,Africa
877,Local,2009,4429,128,182,Social/Cultural,South Africa,Africa
877,Local,2009,4430,138,183,Governance,South Africa,Africa
877,Local,2009,4431,141,183,Governance,South Africa,Africa
884,Sub-national,2006,4472,117,181,Ecological,South Africa,Africa
885,Sub-national,2009,4473,102,180,Economic,South Africa,Africa
885,Sub-national,2009,4474,112,180,Economic,South Africa,Africa
885,Sub-national,2009,4475,117,181,Ecological,South Africa,Africa
885,Sub-national,2009,4476,123,182,Social/Cultural,South Africa,Africa
885,Sub-national,2009,4477,128,182,Social/Cultural,South Africa,Africa
885,Sub-national,2009,4478,135,183,Governance,South Africa,Africa
885,Sub-national,2009,4479,143,183,Governance,South Africa,Africa
896,Sub-national,2004,4533,117,181,Ecological,Mozambique,Africa
900,Local,2000,4545,122,181,Ecological,Senegal,Africa
900,Local,2000,4546,118,181,Ecological,Senegal,Africa
900,Local,2000,4547,117,181,Ecological,Senegal,Africa
905,National,2005,4562,112,180,Economic,South Africa,Africa
905,National,2005,4563,115,181,Ecological,South Africa,Africa
905,National,2005,4564,119,181,Ecological,South Africa,Africa
905,National,2005,4565,120,181,Ecological,South Africa,Africa
905,National,2005,4566,143,183,Governance,South Africa,Africa
907,National,2013,4568,123,182,Social/Cultural,Poland,Europe
907,National,2013,4569,141,183,Governance,Poland,Europe
907,National,2013,4570,142,183,Governance,Poland,Europe
907,National,2013,4571,143,183,Governance,Poland,Europe
908,National,2000,4572,128,182,Social/Cultural,Iceland,Europe
908,National,2000,4573,135,183,Governance,Iceland,Europe
908,National,2000,4574,141,183,Governance,Iceland,Europe
910,Regional,2011,4579,119,181,Ecological,0,#N/A
910,Regional,2011,4580,146,181,Ecological,0,#N/A
910,Regional,2011,4581,138,183,Governance,0,#N/A
910,Regional,2011,4582,141,183,Governance,0,#N/A
911,National,1997,4583,119,181,Ecological,Lithuania,Europe
911,National,1997,4584,146,181,Ecological,Lithuania,Europe
913,Local,1998,4588,138,183,Governance,Turkey,Europe
913,Local,1998,4589,141,183,Governance,Turkey,Europe
914,National,1986,4590,135,183,Governance,Turkey,Europe
914,National,1986,4591,137,183,Governance,Turkey,Europe
914,National,1986,4592,138,183,Governance,Turkey,Europe
914,National,1986,4593,141,183,Governance,Turkey,Europe
916,National,2003,4598,119,181,Ecological,Germany,Europe
916,National,2003,4599,120,181,Ecological,Germany,Europe
916,National,2003,4600,141,183,Governance,Germany,Europe
917,National,2006,4601,137,183,Governance,Denmark,Europe
917,National,2006,4602,141,183,Governance,Denmark,Europe
917,National,2006,4603,141,183,Governance,Denmark,Europe
918,National,2002,4604,137,183,Governance,Turkey,Europe
918,National,2002,4605,141,183,Governance,Turkey,Europe
919,Local,2012,4606,119,181,Ecological,Canada,North America
919,Local,2012,4607,120,181,Ecological,Canada,North America
919,Local,2012,4608,121,181,Ecological,Canada,North America
919,Local,2012,4609,141,183,Governance,Canada,North America
921,Sub-national,2013,4611,112,180,Economic,Canada,North America
921,Sub-national,2013,4612,105,180,Economic,Canada,North America
921,Sub-national,2013,4613,141,183,Governance,Canada,North America
921,Sub-national,2013,4614,141,183,Governance,Canada,North America
922,Sub-national,1994,4615,138,183,Governance,Canada,North America
922,Sub-national,1994,4616,141,183,Governance,Canada,North America
924,National,2014,4618,102,180,Economic,Portugal,Europe
925,Sub-national,1989,4619,138,183,Governance,Norway,Europe
925,Sub-national,1989,4620,141,183,Governance,Norway,Europe
925,Sub-national,1989,4621,143,183,Governance,Norway,Europe
928,Local,2001,4627,135,183,Governance,Ireland,Europe
928,Local,2001,4628,138,183,Governance,Ireland,Europe
928,Local,2001,4629,141,183,Governance,Ireland,Europe
930,Sub-national,2005,4634,119,181,Ecological,Spain,Europe
930,Sub-national,2005,4635,117,181,Ecological,Spain,Europe
931,Sub-national,1996,4636,119,181,Ecological,Portugal,Europe
932,Local,2008,4637,119,181,Ecological,Portugal,Europe
932,Local,2008,4638,146,181,Ecological,Portugal,Europe
932,Local,2008,4639,143,183,Governance,Portugal,Europe
933,Local,2008,4640,119,181,Ecological,Ireland,Europe
933,Local,2008,4641,120,181,Ecological,Ireland,Europe
933,Local,2008,4642,135,183,Governance,Ireland,Europe
933,Local,2008,4643,137,183,Governance,Ireland,Europe
933,Local,2008,4644,141,183,Governance,Ireland,Europe
934,Sub-national,2001,4645,119,181,Ecological,Ireland,Europe
934,Sub-national,2001,4646,137,183,Governance,Ireland,Europe
935,National,2009,4648,103,180,Economic,Portugal,Europe
935,National,2009,4649,112,180,Economic,Portugal,Europe
936,Sub-national,1996,4650,119,181,Ecological,Portugal,Europe
936,Sub-national,1996,4651,146,181,Ecological,Portugal,Europe
937,Local,1981,4652,132,182,Social/Cultural,Ireland,Europe
937,Local,1981,4653,133,182,Social/Cultural,Ireland,Europe
938,National,2007,4654,119,181,Ecological,Chile,Latin America & The Caribbean
938,National,2007,4655,137,183,Governance,Chile,Latin America & The Caribbean
939,Sub-national,2003,4656,119,181,Ecological,USA,North America
939,Sub-national,2003,4657,120,181,Ecological,USA,North America
940,National,1994,4658,119,181,Ecological,Ireland,Europe
940,National,1994,4659,146,181,Ecological,Ireland,Europe
942,Sub-national,2010,4662,128,182,Social/Cultural,Portugal,Europe
942,Sub-national,2010,4662,128,182,Social/Cultural,United Kingdom,Europe
942,Sub-national,2010,4663,132,182,Social/Cultural,Portugal,Europe
942,Sub-national,2010,4663,132,182,Social/Cultural,United Kingdom,Europe
942,Sub-national,2010,4664,126,182,Social/Cultural,Portugal,Europe
942,Sub-national,2010,4664,126,182,Social/Cultural,United Kingdom,Europe
942,Sub-national,2010,4665,128,182,Social/Cultural,Portugal,Europe
942,Sub-national,2010,4665,128,182,Social/Cultural,United Kingdom,Europe
943,Local,2011,4666,115,181,Ecological,Italy,Europe
943,Local,2011,4667,137,183,Governance,Italy,Europe
943,Local,2011,4668,143,183,Governance,Italy,Europe
945,National,2005,4672,119,181,Ecological,Nicaragua,Latin America & The Caribbean
945,National,2005,4673,117,181,Ecological,Nicaragua,Latin America & The Caribbean
946,Local,1998,4674,119,181,Ecological,Finland,Europe
946,Local,1998,4675,123,182,Social/Cultural,Finland,Europe
946,Local,1998,4676,128,182,Social/Cultural,Finland,Europe
947,Local,2000,4677,115,181,Ecological,Mexico,Latin America & The Caribbean
947,Local,2000,4678,146,181,Ecological,Mexico,Latin America & The Caribbean
949,National,2007,4682,120,181,Ecological,Anguilla,Latin America & The Caribbean
949,National,2007,4683,135,183,Governance,Anguilla,Latin America & The Caribbean
949,National,2007,4684,143,183,Governance,Anguilla,Latin America & The Caribbean
950,Sub-national,1999,4685,119,181,Ecological,Argentina,Latin America & The Caribbean
950,Sub-national,1999,4686,146,181,Ecological,Argentina,Latin America & The Caribbean
952,National,2010,4689,120,181,Ecological,Sri Lanka,Asia & Oceania
954,Sub-national,1995,4694,123,182,Social/Cultural,Norway,Europe
955,Local,2009,4696,119,181,Ecological,France,Europe
955,Local,2009,4697,115,181,Ecological,France,Europe
955,Local,2009,4698,137,183,Governance,France,Europe
957,Sub-national,2014,4702,115,181,Ecological,Canada,North America
957,Sub-national,2014,4703,132,182,Social/Cultural,Canada,North America
957,Sub-national,2014,4704,128,182,Social/Cultural,Canada,North America
957,Sub-national,2014,4705,138,183,Governance,Canada,North America
957,Sub-national,2014,4706,141,183,Governance,Canada,North America
961,Local,2009,4716,119,181,Ecological,Peru,Latin America & The Caribbean
961,Local,2009,4717,146,181,Ecological,Peru,Latin America & The Caribbean
961,Local,2009,4718,143,183,Governance,Peru,Latin America & The Caribbean
962,Local,2004,4719,122,181,Ecological,Uruguay,Latin America & The Caribbean
962,Local,2004,4720,119,181,Ecological,Uruguay,Latin America & The Caribbean
962,Local,2004,4721,137,183,Governance,Uruguay,Latin America & The Caribbean
965,Local,2002,4728,138,183,Governance,Brazil,Latin America & The Caribbean
965,Local,2002,4729,141,183,Governance,Brazil,Latin America & The Caribbean
965,Local,2002,4730,141,183,Governance,Brazil,Latin America & The Caribbean
965,Local,2002,4731,142,183,Governance,Brazil,Latin America & The Caribbean
965,Local,2002,4732,143,183,Governance,Brazil,Latin America & The Caribbean
967,Sub-national,2008,4735,123,182,Social/Cultural,Canada,North America
967,Sub-national,2008,4736,125,182,Social/Cultural,Canada,North America
967,Sub-national,2008,4737,127,182,Social/Cultural,Canada,North America
967,Sub-national,2008,4738,127,182,Social/Cultural,Canada,North America
968,Local,2006,4739,121,181,Ecological,Uruguay,Latin America & The Caribbean
968,Local,2006,4740,123,182,Social/Cultural,Uruguay,Latin America & The Caribbean
968,Local,2006,4741,141,183,Governance,Uruguay,Latin America & The Caribbean
969,Local,2002,4742,146,181,Ecological,Peru,Latin America & The Caribbean
969,Local,2002,4743,143,183,Governance,Peru,Latin America & The Caribbean
971,Local,2006,4746,119,181,Ecological,Jamaica,Latin America & The Caribbean
971,Local,2006,4747,123,182,Social/Cultural,Jamaica,Latin America & The Caribbean
971,Local,2006,4748,141,183,Governance,Jamaica,Latin America & The Caribbean
973,Local,2003,4750,119,181,Ecological,Jamaica,Latin America & The Caribbean
973,Local,2003,4751,120,181,Ecological,Jamaica,Latin America & The Caribbean
973,Local,2003,4752,124,182,Social/Cultural,Jamaica,Latin America & The Caribbean
973,Local,2003,4753,127,182,Social/Cultural,Jamaica,Latin America & The Caribbean
973,Local,2003,4754,128,182,Social/Cultural,Jamaica,Latin America & The Caribbean
973,Local,2003,4755,127,182,Social/Cultural,Jamaica,Latin America & The Caribbean
974,National,1987,4756,135,183,Governance,Barbados,Latin America & The Caribbean
974,National,1987,4756,135,183,Governance,Jamaica,Latin America & The Caribbean
974,National,1987,4757,138,183,Governance,Barbados,Latin America & The Caribbean
974,National,1987,4757,138,183,Governance,Jamaica,Latin America & The Caribbean
974,National,1987,4758,143,183,Governance,Barbados,Latin America & The Caribbean
974,National,1987,4758,143,183,Governance,Jamaica,Latin America & The Caribbean
975,Local,2007,4759,146,181,Ecological,Dominican Rep.,Latin America & The Caribbean
977,National,2011,4764,117,181,Ecological,Angola,Africa
977,National,2011,4765,122,181,Ecological,Angola,Africa
977,National,2011,4766,119,181,Ecological,Angola,Africa
977,National,2011,4767,117,181,Ecological,Angola,Africa
983,National,2007,4796,102,180,Economic,Barbados,Latin America & The Caribbean
983,National,2007,4797,105,180,Economic,Barbados,Latin America & The Caribbean
983,National,2007,4798,119,181,Ecological,Barbados,Latin America & The Caribbean
983,National,2007,4799,141,183,Governance,Barbados,Latin America & The Caribbean
983,National,2007,4800,143,183,Governance,Barbados,Latin America & The Caribbean
987,Local,2013,4813,146,181,Ecological,Peru,Latin America & The Caribbean
991,Sub-national,2013,4823,146,181,Ecological,Cyprus,Europe
992,Sub-national,2012,4824,119,181,Ecological,Brazil,Latin America & The Caribbean
993,Sub-national,2013,4825,146,181,Ecological,USA,North America
994,Local,1998,4826,103,180,Economic,Fiji,Asia & Oceania
994,Local,1998,4827,121,181,Ecological,Fiji,Asia & Oceania
994,Local,1998,4828,132,182,Social/Cultural,Fiji,Asia & Oceania
994,Local,1998,4829,128,182,Social/Cultural,Fiji,Asia & Oceania
994,Local,1998,4830,133,182,Social/Cultural,Fiji,Asia & Oceania
994,Local,1998,4831,138,183,Governance,Fiji,Asia & Oceania
994,Local,1998,4832,143,183,Governance,Fiji,Asia & Oceania
994,Local,1998,4833,141,183,Governance,Fiji,Asia & Oceania
994,Local,1998,4834,143,183,Governance,Fiji,Asia & Oceania
994,Local,1998,4835,140,183,Governance,Fiji,Asia & Oceania
996,Sub-national,2005,4843,112,180,Economic,Fiji,Asia & Oceania
996,Sub-national,2005,4844,123,182,Social/Cultural,Fiji,Asia & Oceania
996,Sub-national,2005,4845,125,182,Social/Cultural,Fiji,Asia & Oceania
1000,Local,2010,4858,103,180,Economic,Vietnam,Asia & Oceania
1000,Local,2010,4859,135,183,Governance,Vietnam,Asia & Oceania
1000,Local,2010,4860,137,183,Governance,Vietnam,Asia & Oceania
1000,Local,2010,4861,138,183,Governance,Vietnam,Asia & Oceania
1002,National,2014,4866,112,180,Economic,Papua New Guinea,Asia & Oceania
1002,National,2014,4867,105,180,Economic,Papua New Guinea,Asia & Oceania
1002,National,2014,4868,119,181,Ecological,Papua New Guinea,Asia & Oceania
1002,National,2014,4869,128,182,Social/Cultural,Papua New Guinea,Asia & Oceania
1006,Local,2002,4880,141,183,Governance,Sri Lanka,Asia & Oceania
1006,Local,2002,4881,143,183,Governance,Sri Lanka,Asia & Oceania
1007,Local,2011,4882,103,180,Economic,Dem. Rep. Korea,Asia & Oceania
1007,Local,2011,4883,145,180,Economic,Dem. Rep. Korea,Asia & Oceania
1007,Local,2011,4884,125,182,Social/Cultural,Dem. Rep. Korea,Asia & Oceania
1007,Local,2011,4885,126,182,Social/Cultural,Dem. Rep. Korea,Asia & Oceania
1007,Local,2011,4886,137,183,Governance,Dem. Rep. Korea,Asia & Oceania
1007,Local,2011,4887,143,183,Governance,Dem. Rep. Korea,Asia & Oceania
1008,National,2004,4888,102,180,Economic,Fiji,Asia & Oceania
1008,National,2004,4889,105,180,Economic,Fiji,Asia & Oceania
