issf_core_id,category,,year,country
1002,Economic,National,2014,Papua New Guinea
1002,Ecological,National,2014,Papua New Guinea
1002,Social/Cultural,National,2014,Papua New Guinea
1021,Ecological,Local,2014,India
1021,Ecological,Local,2014,India
1021,Ecological,Local,2014,India
1021,Governance,Local,2014,India
1036,Ecological,Sub-national,2014,India
1036,Ecological,Sub-national,2014,India
1036,Governance,Sub-national,2014,India
1052,Governance,Local,2014,Cambodia
1052,Governance,Local,2014,Cambodia
1052,Governance,Local,2014,Cambodia
1059,Ecological,Local,2014,India
1059,Social/Cultural,Local,2014,India
1714,Ecological,National,2014,Thailand
1714,Ecological,National,2014,Thailand
1714,Social/Cultural,National,2014,Thailand
1714,Social/Cultural,National,2014,Thailand
1714,Social/Cultural,National,2014,Thailand
1714,Social/Cultural,National,2014,Thailand
1714,Governance,National,2014,Thailand
1714,Governance,National,2014,Thailand
1714,Governance,National,2014,Thailand
1714,Governance,National,2014,Thailand
1748,Ecological,Local,2014,Brazil
1766,Economic,Local,2014,Brazil
1766,Ecological,Local,2014,Brazil
1766,Ecological,Local,2014,Brazil
1766,Ecological,Local,2014,Brazil
1766,Ecological,Local,2014,Brazil
1766,Social/Cultural,Local,2014,Brazil
1766,Social/Cultural,Local,2014,Brazil
1766,Social/Cultural,Local,2014,Brazil
1766,Social/Cultural,Local,2014,Brazil
1766,Social/Cultural,Local,2014,Brazil
1766,Social/Cultural,Local,2014,Brazil
1766,Governance,Local,2014,Brazil
1766,Governance,Local,2014,Brazil
1766,Governance,Local,2014,Brazil
1766,Governance,Local,2014,Brazil
1766,Governance,Local,2014,Brazil
1766,Governance,Local,2014,Brazil
1766,Governance,Local,2014,Brazil
1795,Economic,National,2014,Seychelles
1795,Ecological,National,2014,Seychelles
1795,Social/Cultural,National,2014,Seychelles
1795,Governance,National,2014,Seychelles
1797,Economic,Local,2014,Nicaragua
1797,Ecological,Local,2014,Nicaragua
1797,Ecological,Local,2014,Nicaragua
1797,Ecological,Local,2014,Nicaragua
1797,Social/Cultural,Local,2014,Nicaragua
1797,Social/Cultural,Local,2014,Nicaragua
1797,Governance,Local,2014,Nicaragua
1797,Governance,Local,2014,Nicaragua
1797,Governance,Local,2014,Nicaragua
1805,Economic,Sub-national,2014,Portugal
1805,Ecological,Sub-national,2014,Portugal
1805,Social/Cultural,Sub-national,2014,Portugal
1805,Social/Cultural,Sub-national,2014,Portugal
1805,Social/Cultural,Sub-national,2014,Portugal
1805,Social/Cultural,Sub-national,2014,Portugal
1805,Social/Cultural,Sub-national,2014,Portugal
1805,Governance,Sub-national,2014,Portugal
1805,Governance,Sub-national,2014,Portugal
1805,Governance,Sub-national,2014,Portugal
1805,Governance,Sub-national,2014,Portugal
1862,Ecological,National,2014,Comoros
1862,Ecological,National,2014,Comoros
1862,Ecological,National,2014,Comoros
1862,Ecological,National,2014,Comoros
1862,Social/Cultural,National,2014,Comoros
1862,Social/Cultural,National,2014,Comoros
1862,Governance,National,2014,Comoros
1862,Governance,National,2014,Comoros
2548,Ecological,National,2014,France
2548,Social/Cultural,National,2014,France
3743,Economic,Local,2014,Philippines
3743,Economic,Local,2014,Philippines
3743,Economic,Local,2014,Philippines
3743,Ecological,Local,2014,Philippines
3743,Ecological,Local,2014,Philippines
3743,Ecological,Local,2014,Philippines
3743,Social/Cultural,Local,2014,Philippines
3743,Social/Cultural,Local,2014,Philippines
3743,Social/Cultural,Local,2014,Philippines
3743,Social/Cultural,Local,2014,Philippines
3743,Governance,Local,2014,Philippines
3743,Governance,Local,2014,Philippines
3803,Economic,Local,2014,Bangladesh
3803,Ecological,Local,2014,Bangladesh
3803,Social/Cultural,Local,2014,Bangladesh
3803,Social/Cultural,Local,2014,Bangladesh
3803,Governance,Local,2014,Bangladesh
3907,Economic,Sub-national,2014,Malaysia
3907,Economic,Sub-national,2014,Malaysia
3907,Economic,Sub-national,2014,Malaysia
3907,Economic,Sub-national,2014,Malaysia
3907,Ecological,Sub-national,2014,Malaysia
3907,Ecological,Sub-national,2014,Malaysia
3907,Social/Cultural,Sub-national,2014,Malaysia
3907,Social/Cultural,Sub-national,2014,Malaysia
3907,Governance,Sub-national,2014,Malaysia
3907,Governance,Sub-national,2014,Malaysia
3922,Economic,National,2014,Kenya
3922,Economic,National,2014,Kenya
3922,Ecological,National,2014,Kenya
3922,Social/Cultural,National,2014,Kenya
3922,Social/Cultural,National,2014,Kenya
2083,Economic,Local,2015,Chile
2083,Ecological,Local,2015,Chile
2083,Ecological,Local,2015,Chile
2083,Social/Cultural,Local,2015,Chile
2083,Social/Cultural,Local,2015,Chile
2206,Ecological,National,2015,Indonesia
2206,Ecological,National,2015,Indonesia
2206,Ecological,National,2015,Indonesia
2206,Ecological,National,2015,Indonesia
2206,Social/Cultural,National,2015,Indonesia
2282,Ecological,Sub-national,2015,Mexico
2282,Social/Cultural,Sub-national,2015,Mexico
2292,Ecological,Local,2015,Ecuador
2292,Social/Cultural,Local,2015,Ecuador
2292,Governance,Local,2015,Ecuador
2292,Governance,Local,2015,Ecuador
2292,Governance,Local,2015,Ecuador
2292,Governance,Local,2015,Ecuador
2293,Ecological,Local,2015,Ecuador
2293,Social/Cultural,Local,2015,Ecuador
2293,Governance,Local,2015,Ecuador
2293,Governance,Local,2015,Ecuador
2293,Governance,Local,2015,Ecuador
2293,Governance,Local,2015,Ecuador
2440,Economic,Local,2015,United Kingdom
2440,Ecological,Local,2015,United Kingdom
2440,Social/Cultural,Local,2015,United Kingdom
2440,Social/Cultural,Local,2015,United Kingdom
2440,Social/Cultural,Local,2015,United Kingdom
2440,Social/Cultural,Local,2015,United Kingdom
2440,Governance,Local,2015,United Kingdom
2440,Governance,Local,2015,United Kingdom
2472,Social/Cultural,Local,2015,Estonia
2472,Social/Cultural,Local,2015,Estonia
2472,Social/Cultural,Local,2015,Estonia
2472,Governance,Local,2015,Estonia
2472,Governance,Local,2015,Estonia
2474,Social/Cultural,Local,2015,Canada
2474,Social/Cultural,Local,2015,Canada
2474,Governance,Local,2015,Canada
2475,Social/Cultural,Local,2015,Estonia
2475,Social/Cultural,Local,2015,Estonia
2475,Governance,Local,2015,Estonia
2475,Governance,Local,2015,Estonia
2778,Ecological,Sub-national,2015,Spain
2778,Ecological,Sub-national,2015,Spain
2778,Ecological,Sub-national,2015,Spain
2778,Social/Cultural,Sub-national,2015,Spain
2778,Social/Cultural,Sub-national,2015,Spain
2778,Social/Cultural,Sub-national,2015,Spain
2778,Governance,Sub-national,2015,Spain
2778,Governance,Sub-national,2015,Spain
2778,Governance,Sub-national,2015,Spain
2879,Ecological,Sub-national,2015,Argentina
3669,Economic,Local,2015,Indonesia
3669,Ecological,Local,2015,Indonesia
3782,Economic,Local,2015,Guinea-Bissau
3782,Economic,Local,2015,Guinea-Bissau
3782,Ecological,Local,2015,Guinea-Bissau
3782,Ecological,Local,2015,Guinea-Bissau
3782,Ecological,Local,2015,Guinea-Bissau
3782,Social/Cultural,Local,2015,Guinea-Bissau
3782,Social/Cultural,Local,2015,Guinea-Bissau
3782,Social/Cultural,Local,2015,Guinea-Bissau
3782,Governance,Local,2015,Guinea-Bissau
3786,Economic,National,2015,Kenya
3786,Economic,National,2015,Kenya
3786,Economic,National,2015,Kenya
3786,Economic,National,2015,Kenya
3786,Social/Cultural,National,2015,Kenya
3786,Social/Cultural,National,2015,Kenya
3786,Social/Cultural,National,2015,Kenya
3786,Social/Cultural,National,2015,Kenya
3786,Social/Cultural,National,2015,Kenya
3788,Economic,Local,2015,Turkey
3788,Economic,Local,2015,Turkey
3788,Economic,Local,2015,Turkey
3788,Ecological,Local,2015,Turkey
3788,Ecological,Local,2015,Turkey
3788,Social/Cultural,Local,2015,Turkey
3788,Social/Cultural,Local,2015,Turkey
3788,Social/Cultural,Local,2015,Turkey
3788,Social/Cultural,Local,2015,Turkey
3788,Governance,Local,2015,Turkey
3802,Economic,National,2015,Bangladesh
3802,Social/Cultural,National,2015,Bangladesh
3802,Governance,National,2015,Bangladesh
3846,Economic,Sub-national,2015,Mexico
3846,Economic,Sub-national,2015,Mexico
3846,Economic,Sub-national,2015,Mexico
3846,Economic,Sub-national,2015,Mexico
3846,Economic,Sub-national,2015,Mexico
3846,Economic,Sub-national,2015,Mexico
3846,Economic,Sub-national,2015,Mexico
3846,Ecological,Sub-national,2015,Mexico
3846,Ecological,Sub-national,2015,Mexico
3846,Ecological,Sub-national,2015,Mexico
3846,Ecological,Sub-national,2015,Mexico
3846,Ecological,Sub-national,2015,Mexico
3846,Ecological,Sub-national,2015,Mexico
3846,Social/Cultural,Sub-national,2015,Mexico
3846,Social/Cultural,Sub-national,2015,Mexico
3846,Social/Cultural,Sub-national,2015,Mexico
3846,Social/Cultural,Sub-national,2015,Mexico
3846,Social/Cultural,Sub-national,2015,Mexico
3846,Social/Cultural,Sub-national,2015,Mexico
3846,Governance,Sub-national,2015,Mexico
3846,Governance,Sub-national,2015,Mexico
3846,Governance,Sub-national,2015,Mexico
3846,Governance,Sub-national,2015,Mexico
3846,Governance,Sub-national,2015,Mexico
3846,Governance,Sub-national,2015,Mexico
3846,Governance,Sub-national,2015,Mexico
3846,Governance,Sub-national,2015,Mexico
3905,Economic,Local,2015,Brazil
3905,Economic,Local,2015,Brazil
3905,Social/Cultural,Local,2015,Brazil
3905,Social/Cultural,Local,2015,Brazil
3905,Governance,Local,2015,Brazil
3910,Economic,Sub-national,2015,Malaysia
3910,Economic,Sub-national,2015,Malaysia
3910,Economic,Sub-national,2015,Malaysia
3910,Ecological,Sub-national,2015,Malaysia
3910,Ecological,Sub-national,2015,Malaysia
3910,Ecological,Sub-national,2015,Malaysia
3910,Ecological,Sub-national,2015,Malaysia
3910,Social/Cultural,Sub-national,2015,Malaysia
3910,Social/Cultural,Sub-national,2015,Malaysia
3910,Social/Cultural,Sub-national,2015,Malaysia
3910,Governance,Sub-national,2015,Malaysia
3910,Governance,Sub-national,2015,Malaysia
3910,Governance,Sub-national,2015,Malaysia
3910,Governance,Sub-national,2015,Malaysia
3935,Economic,Sub-national,2015,France
3935,Economic,Sub-national,2015,France
3935,Economic,Sub-national,2015,France
3935,Economic,Sub-national,2015,France
3935,Ecological,Sub-national,2015,France
3935,Ecological,Sub-national,2015,France
3935,Ecological,Sub-national,2015,France
3935,Ecological,Sub-national,2015,France
3935,Ecological,Sub-national,2015,France
3935,Ecological,Sub-national,2015,France
3935,Social/Cultural,Sub-national,2015,France
3935,Social/Cultural,Sub-national,2015,France
3935,Social/Cultural,Sub-national,2015,France
3935,Governance,Sub-national,2015,France
3935,Governance,Sub-national,2015,France
3935,Governance,Sub-national,2015,France
3935,Governance,Sub-national,2015,France
3394,Ecological,Sub-national,2016,Sri Lanka
3394,Social/Cultural,Sub-national,2016,Sri Lanka
3726,Economic,Local,2016,Iran (Islamic Republic of)
3726,Ecological,Local,2016,Iran (Islamic Republic of)
3726,Ecological,Local,2016,Iran (Islamic Republic of)
3726,Social/Cultural,Local,2016,Iran (Islamic Republic of)
3726,Governance,Local,2016,Iran (Islamic Republic of)
3726,Governance,Local,2016,Iran (Islamic Republic of)
3778,Economic,National,2016,Spain
3778,Economic,National,2016,Spain
3778,Economic,National,2016,Spain
3778,Ecological,National,2016,Spain
3778,Ecological,National,2016,Spain
3778,Ecological,National,2016,Spain
3778,Ecological,National,2016,Spain
3778,Social/Cultural,National,2016,Spain
3778,Governance,National,2016,Spain
3778,Governance,National,2016,Spain
3916,Economic,National,2016,Indonesia
3916,Economic,National,2016,Indonesia
3916,Ecological,National,2016,Indonesia
3916,Social/Cultural,National,2016,Indonesia
3916,Social/Cultural,National,2016,Indonesia
3916,Social/Cultural,National,2016,Indonesia
3920,Economic,Local,2016,Senegal
3920,Economic,Local,2016,Senegal
3920,Social/Cultural,Local,2016,Senegal
3920,Social/Cultural,Local,2016,Senegal
3382,Economic,Local,2017,United Republic of Tanzania
3382,Economic,Local,2017,United Republic of Tanzania
3382,Economic,Local,2017,United Republic of Tanzania
3382,Ecological,Local,2017,United Republic of Tanzania
3382,Social/Cultural,Local,2017,United Republic of Tanzania
3382,Social/Cultural,Local,2017,United Republic of Tanzania
3382,Social/Cultural,Local,2017,United Republic of Tanzania
3382,Social/Cultural,Local,2017,United Republic of Tanzania
3397,Ecological,National,2017,Peru
3397,Ecological,National,2017,Peru
3397,Social/Cultural,National,2017,Peru
3397,Governance,National,2017,Peru
3397,Governance,National,2017,Peru
3397,Governance,National,2017,Peru
3397,Governance,National,2017,Peru
3411,Ecological,Local,2017,Philippines
3411,Ecological,Local,2017,Philippines
3411,Ecological,Local,2017,Philippines
3411,Ecological,Local,2017,Philippines
3411,Ecological,Local,2017,Philippines
3411,Social/Cultural,Local,2017,Philippines
3668,Ecological,Local,2017,Indonesia
3668,Ecological,Local,2017,Indonesia
3668,Ecological,Local,2017,Indonesia
3668,Social/Cultural,Local,2017,Indonesia
3779,Economic,Local,2017,Brazil
3779,Economic,Local,2017,Brazil
3779,Ecological,Local,2017,Brazil
3779,Ecological,Local,2017,Brazil
3779,Ecological,Local,2017,Brazil
3779,Social/Cultural,Local,2017,Brazil
3779,Social/Cultural,Local,2017,Brazil
3779,Social/Cultural,Local,2017,Brazil
3779,Governance,Local,2017,Brazil
3779,Governance,Local,2017,Brazil
3790,Economic,Local,2017,Mexico
3790,Economic,Local,2017,Mexico
3790,Economic,Local,2017,Mexico
3790,Economic,Local,2017,Mexico
3790,Economic,Local,2017,Mexico
3790,Ecological,Local,2017,Mexico
3790,Ecological,Local,2017,Mexico
3790,Ecological,Local,2017,Mexico
3790,Ecological,Local,2017,Mexico
3790,Ecological,Local,2017,Mexico
3790,Social/Cultural,Local,2017,Mexico
3790,Social/Cultural,Local,2017,Mexico
3790,Social/Cultural,Local,2017,Mexico
3790,Social/Cultural,Local,2017,Mexico
3790,Governance,Local,2017,Mexico
3790,Governance,Local,2017,Mexico
3790,Governance,Local,2017,Mexico
3855,Economic,National,2017,Senegal
3855,Economic,National,2017,Senegal
3855,Economic,National,2017,Senegal
3855,Ecological,National,2017,Senegal
3855,Ecological,National,2017,Senegal
3855,Social/Cultural,National,2017,Senegal
3855,Social/Cultural,National,2017,Senegal
3855,Social/Cultural,National,2017,Senegal
3855,Governance,National,2017,Senegal
3855,Governance,National,2017,Senegal
3855,Governance,National,2017,Senegal
3912,Economic,Local,2017,United Republic of Tanzania
3912,Social/Cultural,Local,2017,United Republic of Tanzania
3912,Social/Cultural,Local,2017,United Republic of Tanzania
3912,Social/Cultural,Local,2017,United Republic of Tanzania
3912,Governance,Local,2017,United Republic of Tanzania
3734,Economic,Local,2018,Bangladesh
3734,Economic,Local,2018,Bangladesh
3734,Ecological,Local,2018,Bangladesh
3734,Social/Cultural,Local,2018,Bangladesh
3734,Governance,Local,2018,Bangladesh
3734,Governance,Local,2018,Bangladesh
3747,Economic,Local,2018,Iran (Islamic Republic of)
3747,Economic,Local,2018,Iran (Islamic Republic of)
3747,Ecological,Local,2018,Iran (Islamic Republic of)
3747,Ecological,Local,2018,Iran (Islamic Republic of)
3747,Social/Cultural,Local,2018,Iran (Islamic Republic of)
3751,Economic,National,2018,Bangladesh
3751,Ecological,National,2018,Bangladesh
3751,Ecological,National,2018,Bangladesh
3751,Social/Cultural,National,2018,Bangladesh
3751,Social/Cultural,National,2018,Bangladesh
3751,Governance,National,2018,Bangladesh
3765,Economic,National,2018,Bangladesh
3765,Ecological,National,2018,Bangladesh
3765,Social/Cultural,National,2018,Bangladesh
3768,Social/Cultural,Local,2018,Russian Federation
3768,Governance,Local,2018,Russian Federation
3768,Governance,Local,2018,Russian Federation
3768,Governance,Local,2018,Russian Federation
3806,Economic,Local,2018,Bangladesh
3806,Ecological,Local,2018,Bangladesh
3806,Ecological,Local,2018,Bangladesh
3806,Social/Cultural,Local,2018,Bangladesh
3806,Governance,Local,2018,Bangladesh
3859,Economic,Local,2018,Brazil
3859,Economic,Local,2018,Brazil
3859,Economic,Local,2018,Brazil
3859,Ecological,Local,2018,Brazil
3859,Ecological,Local,2018,Brazil
3859,Ecological,Local,2018,Brazil
3859,Social/Cultural,Local,2018,Brazil
3859,Social/Cultural,Local,2018,Brazil
3859,Governance,Local,2018,Brazil
3859,Governance,Local,2018,Brazil
3862,Economic,Local,2018,Turkey
3862,Economic,Local,2018,Turkey
3862,Ecological,Local,2018,Turkey
3862,Ecological,Local,2018,Turkey
3862,Social/Cultural,Local,2018,Turkey
3862,Social/Cultural,Local,2018,Turkey
3862,Governance,Local,2018,Turkey
3862,Governance,Local,2018,Turkey
